,timestamp,open,high,low,close,volume,wap,barCount,trd_prd
0,2024-09-03 09:30:00,115.84,115.97,114.62,114.7,1260424,115.223,5265,2024.09
1,2024-09-03 10:00:00,114.7,114.89,114.04,114.75,1442767,114.397,7984,2024.09
2,2024-09-03 11:00:00,114.74,115.36,114.46,115.12,1265923,114.931,6535,2024.09
3,2024-09-03 12:00:00,115.12,115.77,115.12,115.56,763750,115.571,4202,2024.09
4,2024-09-03 13:00:00,115.55,115.99,115.51,115.79,650146,115.759,3757,2024.09
5,2024-09-03 14:00:00,115.8,116.09,115.64,115.73,748897,115.883,4099,2024.09
6,2024-09-03 15:00:00,115.73,115.88,115.26,115.48,1693015,115.496,9325,2024.09
7,2024-09-04 09:30:00,115.29,116.15,115.03,115.73,1031755,115.546,4361,2024.09
8,2024-09-04 10:00:00,115.73,115.86,114.53,114.79,1360442,115.112,7204,2024.09
9,2024-09-04 11:00:00,114.79,115.28,114.64,114.81,842500,115.002,4199,2024.09
10,2024-09-04 12:00:00,114.8,114.95,114.61,114.84,763419,114.782,3312,2024.09
11,2024-09-04 13:00:00,114.84,115.0,114.63,114.7,747736,114.791,3419,2024.09
12,2024-09-04 14:00:00,114.7,115.09,114.64,114.95,669037,114.855,3084,2024.09
13,2024-09-04 15:00:00,114.94,114.94,113.97,114.06,1718451,114.334,8309,2024.09
14,2024-09-05 09:30:00,115.07,115.28,113.99,114.13,1061418,114.573,4394,2024.09
15,2024-09-05 10:00:00,114.13,114.67,113.94,114.44,1051392,114.339,5667,2024.09
16,2024-09-05 11:00:00,114.48,114.69,114.07,114.07,1080043,114.396,5618,2024.09
17,2024-09-05 12:00:00,114.08,114.29,113.77,113.89,746484,113.977,3901,2024.09
18,2024-09-05 13:00:00,113.88,113.96,113.59,113.77,587892,113.756,3056,2024.09
19,2024-09-05 14:00:00,113.78,113.82,113.47,113.63,698522,113.656,3596,2024.09
20,2024-09-05 15:00:00,113.62,113.62,113.07,113.19,1723797,113.287,8853,2024.09
21,2024-09-06 09:30:00,113.59,114.18,113.11,113.75,790245,113.814,3559,2024.09
22,2024-09-06 10:00:00,113.75,113.9,112.35,112.47,1026967,113.199,5512,2024.09
23,2024-09-06 11:00:00,112.47,113.14,112.38,112.45,1192041,112.615,6339,2024.09
24,2024-09-06 12:00:00,112.45,112.7,112.29,112.44,712090,112.467,3990,2024.09
25,2024-09-06 13:00:00,112.45,112.62,111.95,111.97,790568,112.312,4066,2024.09
26,2024-09-06 14:00:00,111.97,112.14,111.73,112.14,806369,111.963,4731,2024.09
27,2024-09-06 15:00:00,112.14,112.71,111.96,112.66,1893867,112.334,10046,2024.09
28,2024-09-09 09:30:00,112.87,113.46,112.66,113.2,1645175,113.096,7014,2024.09
29,2024-09-09 10:00:00,113.2,115.09,113.19,114.84,2207401,114.286,12274,2024.09
30,2024-09-09 11:00:00,114.84,115.98,114.76,115.55,2352087,115.312,10385,2024.09
31,2024-09-09 12:00:00,115.54,116.15,115.48,116.0,1630571,115.929,7437,2024.09
32,2024-09-09 13:00:00,115.99,116.14,115.69,116.02,1287534,115.914,7005,2024.09
