,timestamp,open,high,low,close,volume,wap,barCount,trd_prd
0,2024-09-03,177.55,178.26,175.26,176.25,23449672,176.514,109837,2024.09
1,2024-09-04,174.44,175.98,172.54,173.33,18780456,174.038,89203,2024.09
2,2024-09-05,175.03,179.88,174.99,177.89,26927218,177.648,129174,2024.09
3,2024-09-06,177.28,178.38,171.16,171.39,21536348,173.289,110416,2024.09
4,2024-09-09,174.53,175.85,173.51,175.4,16695426,174.655,73172,2024.09
5,2024-09-10,177.49,180.5,176.79,179.55,21473728,179.041,101111,2024.09
6,2024-09-11,180.03,184.99,175.73,184.52,26756599,180.52,125279,2024.09
7,2024-09-12,184.86,187.41,183.54,187.0,18620563,185.739,93622,2024.09
8,2024-09-13,187.0,188.5,185.91,186.49,15458164,187.259,78815,2024.09
9,2024-09-16,185.29,185.81,183.36,184.89,15377034,184.6,77213,2024.09
10,2024-09-17,186.84,189.45,186.14,186.88,15810605,187.699,81050,2024.09
11,2024-09-18,186.45,188.8,185.06,186.43,16503927,186.944,89628,2024.09
12,2024-09-19,190.04,190.99,188.47,189.87,22313757,189.607,104026,2024.09
13,2024-09-20,190.28,191.84,187.41,191.6,27799792,189.994,114204,2024.09
14,2024-09-23,191.63,194.41,190.57,193.88,19738959,192.786,94055,2024.09
15,2024-09-24,194.3,195.37,190.13,193.96,20760547,192.497,101902,2024.09
16,2024-09-25,193.75,193.95,192.16,192.53,14304864,192.894,69209,2024.09
17,2024-09-26,194.31,194.55,189.54,191.16,20172104,191.331,106440,2024.09
18,2024-09-27,190.71,190.9,187.34,187.97,19609930,188.709,100079,2024.09
19,2024-09-30,187.14,188.49,184.65,186.33,19755568,186.056,105602,2024.09
20,2024-10-01,184.9,186.19,183.45,185.13,21259792,184.569,107890,2024.1
21,2024-10-02,184.45,186.6,184.04,184.76,13679173,185.25,70748,2024.1
22,2024-10-03,183.05,183.44,180.87,181.96,18965524,182.213,93347,2024.1
23,2024-10-04,185.77,187.6,183.6,186.51,22685926,185.467,104885,2024.1
