,timestamp,open,high,low,close,volume,wap,barCount,trd_prd
0,2024-09-03 09:30:00,367.9,369.38,366.27,368.37,165031,368.111,826,2024.09
1,2024-09-03 10:00:00,368.31,368.32,365.5,367.21,111703,366.627,830,2024.09
2,2024-09-03 11:00:00,367.18,368.62,366.82,367.15,109320,367.601,760,2024.09
3,2024-09-03 12:00:00,367.0,367.37,364.58,364.84,92013,365.837,752,2024.09
4,2024-09-03 13:00:00,364.87,366.31,364.58,365.51,68224,365.594,558,2024.09
5,2024-09-03 14:00:00,365.54,365.92,364.71,365.07,66210,365.395,540,2024.09
6,2024-09-03 15:00:00,365.19,365.58,362.9,364.87,317496,364.238,2346,2024.09
7,2024-09-04 09:30:00,364.17,365.57,362.65,365.31,146726,363.898,806,2024.09
8,2024-09-04 10:00:00,365.16,365.93,362.98,363.6,264272,364.789,1362,2024.09
9,2024-09-04 11:00:00,363.76,364.22,361.5,361.5,121039,362.456,783,2024.09
10,2024-09-04 12:00:00,361.63,362.15,360.44,360.59,77152,361.492,529,2024.09
11,2024-09-04 13:00:00,360.58,362.8,360.01,362.35,230732,361.901,1032,2024.09
12,2024-09-04 14:00:00,362.33,362.9,361.73,362.1,84652,362.322,550,2024.09
13,2024-09-04 15:00:00,362.1,365.05,361.82,364.64,416085,364.389,2720,2024.09
14,2024-09-05 09:30:00,364.9,365.15,357.58,359.47,193001,360.63,1271,2024.09
15,2024-09-05 10:00:00,359.48,362.41,359.48,360.4,141401,361.045,1109,2024.09
16,2024-09-05 11:00:00,360.52,360.77,358.79,358.86,139337,359.502,1090,2024.09
17,2024-09-05 12:00:00,358.75,360.78,358.23,360.34,84783,359.345,693,2024.09
18,2024-09-05 13:00:00,360.37,361.24,359.28,361.06,123987,360.012,894,2024.09
19,2024-09-05 14:00:00,361.2,362.11,360.96,361.14,98819,361.469,794,2024.09
20,2024-09-05 15:00:00,361.12,361.87,359.69,361.77,317089,361.176,2290,2024.09
21,2024-09-06 09:30:00,362.92,365.44,362.0,363.63,118197,363.978,538,2024.09
22,2024-09-06 10:00:00,363.63,364.05,360.77,361.06,172918,362.574,1307,2024.09
23,2024-09-06 11:00:00,361.14,364.1,359.42,360.37,117236,361.563,805,2024.09
24,2024-09-06 12:00:00,360.22,361.41,359.92,361.41,61799,360.744,490,2024.09
25,2024-09-06 13:00:00,361.18,362.09,360.78,361.4,79656,361.338,593,2024.09
26,2024-09-06 14:00:00,361.45,361.47,360.08,361.22,65330,360.756,519,2024.09
27,2024-09-06 15:00:00,361.21,362.13,359.56,360.25,254666,360.645,2020,2024.09
28,2024-09-09 09:30:00,362.76,362.92,360.03,361.97,147902,361.744,824,2024.09
29,2024-09-09 10:00:00,362.22,364.37,361.79,363.96,139348,363.365,1040,2024.09
30,2024-09-09 11:00:00,363.96,366.15,363.11,365.73,126911,364.746,763,2024.09
31,2024-09-09 12:00:00,365.68,366.16,364.64,364.99,111969,365.503,801,2024.09
32,2024-09-09 13:00:00,364.92,365.09,363.85,363.85,108900,364.603,645,2024.09
33,2024-09-09 14:00:00,363.84,364.64,363.55,364.34,81032,364.119,590,2024.09
34,2024-09-09 15:00:00,364.27,365.66,363.85,365.4,233372,364.929,1773,2024.09
35,2024-09-10 09:30:00,365.7,367.1,362.48,366.17,100093,365.41,450,2024.09
36,2024-09-10 10:00:00,366.21,367.47,363.54,367.47,95729,365.583,674,2024.09
37,2024-09-10 11:00:00,367.32,370.12,367.21,367.59,101703,368.677,735,2024.09
38,2024-09-10 12:00:00,367.66,369.22,366.92,368.81,83824,367.783,626,2024.09
39,2024-09-10 13:00:00,368.7,369.84,368.62,369.44,83908,369.376,623,2024.09
40,2024-09-10 14:00:00,369.52,371.56,369.52,371.44,159522,370.482,1025,2024.09
41,2024-09-10 15:00:00,371.4,371.5,370.25,370.86,286223,370.904,2098,2024.09
42,2024-09-11 09:30:00,369.55,369.55,362.87,364.0,177137,366.384,1101,2024.09
43,2024-09-11 10:00:00,363.98,364.63,362.14,364.27,202902,363.453,1356,2024.09
44,2024-09-11 11:00:00,364.28,365.24,363.05,364.23,116398,364.297,806,2024.09
45,2024-09-11 12:00:00,364.32,366.66,364.21,366.59,240989,365.488,1162,2024.09
46,2024-09-11 13:00:00,366.68,369.06,366.68,368.2,104533,367.862,646,2024.09
47,2024-09-11 14:00:00,368.19,369.9,368.1,368.68,81093,368.747,652,2024.09
48,2024-09-11 15:00:00,368.55,371.21,368.54,370.18,280460,370.061,2218,2024.09
49,2024-09-12 09:30:00,371.94,374.28,371.16,372.39,209805,372.378,920,2024.09
50,2024-09-12 10:00:00,372.41,373.6,371.09,371.63,125354,372.326,798,2024.09
51,2024-09-12 11:00:00,371.3,372.54,371.21,371.6,136364,371.792,957,2024.09
52,2024-09-12 12:00:00,371.55,372.78,370.56,372.76,58708,371.596,399,2024.09
53,2024-09-12 13:00:00,372.73,374.76,372.54,374.69,70792,373.794,539,2024.09
54,2024-09-12 14:00:00,374.67,374.8,372.3,373.71,90697,373.934,672,2024.09
55,2024-09-12 15:00:00,373.71,374.99,373.33,374.5,299984,374.469,2203,2024.09
56,2024-09-13 09:30:00,375.56,379.4,375.51,378.39,179427,377.519,911,2024.09
57,2024-09-13 10:00:00,378.86,381.3,377.35,380.53,221667,379.832,1372,2024.09
58,2024-09-13 11:00:00,380.41,381.94,379.33,381.58,188826,380.865,1242,2024.09
59,2024-09-13 12:00:00,381.67,382.0,380.26,380.35,98734,381.151,686,2024.09
60,2024-09-13 13:00:00,380.44,381.55,380.44,380.56,75328,381.095,571,2024.09
61,2024-09-13 14:00:00,380.34,381.04,379.72,380.13,83506,380.226,603,2024.09
62,2024-09-13 15:00:00,380.11,380.99,379.61,380.06,267948,380.287,2013,2024.09
63,2024-09-16 09:30:00,382.0,384.0,380.34,383.4,168683,382.387,739,2024.09
64,2024-09-16 10:00:00,383.25,383.62,379.77,381.49,197805,381.738,1363,2024.09
65,2024-09-16 11:00:00,381.47,381.97,379.53,380.1,148567,380.671,1029,2024.09
66,2024-09-16 12:00:00,380.0,381.66,379.95,380.62,125226,380.6,648,2024.09
67,2024-09-16 13:00:00,380.6,381.94,380.3,381.94,95845,380.973,693,2024.09
68,2024-09-16 14:00:00,381.91,382.4,381.53,381.95,120204,381.953,776,2024.09
69,2024-09-16 15:00:00,382.12,383.03,381.0,382.09,305161,381.815,1889,2024.09
