,timestamp,open,high,low,close,volume,wap,barCount,trd_prd
0,2024-07-05,0.24737246,0.25515096,0.24737246,0.25261104,1,0.255,0,2024.07
1,2024-07-08,0.25186494,0.26183413,0.25186494,0.25389688,1,0.262,0,2024.07
2,2024-07-09,0.25337302,0.25870685,0.2506426,0.25065848,1,0.259,0,2024.07
3,2024-07-10,0.25146808,0.25796075,0.25091247,0.25719878,1,0.258,0,2024.07
4,2024-07-11,0.25778613,0.2635962,0.25518271,0.2604848,1,0.264,0,2024.07
5,2024-07-12,0.26194525,0.26194525,0.24940439,0.25350002,1,0.262,0,2024.07
6,2024-07-15,0.2517062,0.27035874,0.2517062,0.26548527,1,0.27,0,2024.07
7,2024-07-16,0.26735846,0.26753308,0.25645267,0.25677016,1,0.268,0,2024.07
8,2024-07-17,0.25654792,0.2725018,0.25654792,0.26729496,1,0.273,0,2024.07
9,2024-07-18,0.26786645,0.28456643,0.26454867,0.27267642,1,0.285,0,2024.07
10,2024-07-19,0.27305741,0.27339077,0.26616787,0.27046987,1,0.273,0,2024.07
11,2024-07-22,0.26816806,0.27474011,0.26091341,0.26158014,1,0.275,0,2024.07
12,2024-07-23,0.26580276,0.2660885,0.25696066,0.26288185,1,0.266,0,2024.07
13,2024-07-24,0.26400894,0.27970883,0.26400894,0.27637518,1,0.28,0,2024.07
14,2024-07-25,0.28139153,0.29213857,0.27134296,0.28223288,1,0.292,0,2024.07
15,2024-07-26,0.29101148,0.29101148,0.27121597,0.27797851,1,0.291,0,2024.07
16,2024-07-29,0.27635931,0.28669361,0.27437499,0.27853412,1,0.287,0,2024.07
17,2024-07-30,0.282217,0.29163058,0.27875636,0.28437593,1,0.292,0,2024.07
18,2024-07-31,0.28486804,0.28486804,0.26853318,0.27474011,1,0.285,0,2024.07
19,2024-08-01,0.28108991,0.30329835,0.27110485,0.29874236,1,0.303,0,2024.08
20,2024-08-02,0.29707554,0.29931385,0.26267548,0.27531159,1,0.299,0,2024.08
21,2024-08-05,0.27678792,0.43354868,0.27678792,0.36070057,1,0.434,0,2024.08
22,2024-08-06,0.36166891,0.36166891,0.27091435,0.28575702,1,0.362,0,2024.08
23,2024-08-07,0.29456737,0.29744065,0.26159602,0.29158296,1,0.297,0,2024.08
24,2024-08-08,0.30155215,0.30155215,0.26050067,0.26050067,1,0.302,0,2024.08
25,2024-08-09,0.26081816,0.26496141,0.241864,0.24305459,1,0.265,0,2024.08
